Overriding config with ./config/train_nano_gpt2.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 18410: loss 3.9771, time 255.69ms, mfu 4.27%
iter 18420: loss 4.3146, time 255.78ms, mfu 4.27%
iter 18430: loss 3.9277, time 255.96ms, mfu 4.27%
iter 18440: loss 4.1207, time 255.99ms, mfu 4.27%
iter 18450: loss 4.2073, time 255.09ms, mfu 4.27%
iter 18460: loss 4.0174, time 255.94ms, mfu 4.27%
iter 18470: loss 4.1944, time 255.88ms, mfu 4.27%
iter 18480: loss 4.1990, time 256.30ms, mfu 4.27%
iter 18490: loss 4.1199, time 255.33ms, mfu 4.27%
step 18500: train loss 4.1141, val loss 4.1221
saving checkpoint to out-nano-gpt2-ReGLU
iter 18500: loss 3.8894, time 10951.25ms, mfu 3.85%
iter 18510: loss 4.0975, time 255.71ms, mfu 3.89%
iter 18520: loss 4.1317, time 255.57ms, mfu 3.93%
iter 18530: loss 4.2083, time 255.56ms, mfu 3.97%
iter 18540: loss 4.1710, time 256.47ms, mfu 3.99%
iter 18550: loss 3.7493, time 255.49ms, mfu 4.02%
iter 18560: loss 4.0414, time 255.95ms, mfu 4.05%
iter 18570: loss 4.0598, time 255.79ms, mfu 4.07%
iter 18580: loss 4.2033, time 255.69ms, mfu 4.09%
iter 18590: loss 4.2742, time 255.52ms, mfu 4.11%
iter 18600: loss 4.3870, time 255.46ms, mfu 4.12%
iter 18610: loss 4.0003, time 256.06ms, mfu 4.14%
iter 18620: loss 3.8773, time 255.30ms, mfu 4.15%
iter 18630: loss 3.9630, time 255.59ms, mfu 4.16%
iter 18640: loss 3.8881, time 255.37ms, mfu 4.18%
iter 18650: loss 4.0732, time 255.20ms, mfu 4.19%
iter 18660: loss 4.3502, time 254.97ms, mfu 4.20%
iter 18670: loss 4.0664, time 256.52ms, mfu 4.20%
iter 18680: loss 4.1912, time 255.51ms, mfu 4.21%
iter 18690: loss 4.1725, time 256.27ms, mfu 4.21%
iter 18700: loss 4.1210, time 255.29ms, mfu 4.22%
iter 18710: loss 4.3132, time 256.32ms, mfu 4.22%
iter 18720: loss 4.1266, time 255.64ms, mfu 4.23%
iter 18730: loss 4.1546, time 256.18ms, mfu 4.23%
iter 18740: loss 4.0072, time 255.41ms, mfu 4.24%
iter 18750: loss 4.3240, time 255.35ms, mfu 4.24%
iter 18760: loss 4.1636, time 255.22ms, mfu 4.24%
iter 18770: loss 3.9725, time 255.41ms, mfu 4.25%
iter 18780: loss 4.3352, time 255.56ms, mfu 4.25%
iter 18790: loss 4.0769, time 256.03ms, mfu 4.25%
iter 18800: loss 4.1874, time 256.13ms, mfu 4.25%
iter 18810: loss 4.0294, time 255.41ms, mfu 4.26%
iter 18820: loss 4.0384, time 256.20ms, mfu 4.26%
iter 18830: loss 4.0535, time 255.43ms, mfu 4.26%
iter 18840: loss 4.2655, time 255.10ms, mfu 4.26%
iter 18850: loss 3.9854, time 254.91ms, mfu 4.26%
iter 18860: loss 3.9955, time 256.01ms, mfu 4.26%
iter 18870: loss 4.3269, time 256.11ms, mfu 4.26%
iter 18880: loss 4.3694, time 256.07ms, mfu 4.26%
iter 18890: loss 4.8093, time 255.80ms, mfu 4.26%
iter 18900: loss 4.2198, time 255.11ms, mfu 4.27%
iter 18910: loss 3.9877, time 255.42ms, mfu 4.27%
iter 18920: loss 4.2735, time 254.97ms, mfu 4.27%
iter 18930: loss 4.3284, time 256.59ms, mfu 4.27%
iter 18940: loss 3.9675, time 255.47ms, mfu 4.27%
iter 18950: loss 4.1742, time 256.03ms, mfu 4.27%
iter 18960: loss 4.1612, time 255.64ms, mfu 4.27%
iter 18970: loss 4.4199, time 256.15ms, mfu 4.27%
iter 18980: loss 3.8778, time 255.21ms, mfu 4.27%
iter 18990: loss 4.2755, time 255.63ms, mfu 4.27%
step 19000: train loss 4.1128, val loss 4.1369
saving checkpoint to out-nano-gpt2-ReGLU
iter 19000: loss 4.1446, time 10942.93ms, mfu 3.85%
iter 19010: loss 4.1521, time 255.29ms, mfu 3.89%
iter 19020: loss 4.1056, time 255.34ms, mfu 3.93%
iter 19030: loss 4.3971, time 255.93ms, mfu 3.97%
iter 19040: loss 4.1599, time 255.26ms, mfu 4.00%
iter 19050: loss 4.1225, time 256.19ms, mfu 4.02%
iter 19060: loss 4.1800, time 255.33ms, mfu 4.05%
iter 19070: loss 4.0903, time 255.52ms, mfu 4.07%
iter 19080: loss 4.2651, time 255.36ms, mfu 4.09%
iter 19090: loss 4.2131, time 254.91ms, mfu 4.11%
iter 19100: loss 4.0511, time 255.49ms, mfu 4.13%
iter 19110: loss 4.2843, time 255.41ms, mfu 4.14%
iter 19120: loss 4.1440, time 255.87ms, mfu 4.15%
iter 19130: loss 4.1313, time 255.42ms, mfu 4.17%
iter 19140: loss 3.8650, time 255.38ms, mfu 4.18%
iter 19150: loss 4.0371, time 255.42ms, mfu 4.19%
iter 19160: loss 3.9703, time 255.35ms, mfu 4.20%
iter 19170: loss 4.2137, time 255.86ms, mfu 4.20%
iter 19180: loss 4.1733, time 255.45ms, mfu 4.21%
iter 19190: loss 4.2207, time 256.23ms, mfu 4.22%
iter 19200: loss 4.2190, time 255.39ms, mfu 4.22%
iter 19210: loss 4.0047, time 255.06ms, mfu 4.23%
iter 19220: loss 3.9190, time 255.77ms, mfu 4.23%
iter 19230: loss 4.1380, time 255.31ms, mfu 4.24%
iter 19240: loss 4.0761, time 255.84ms, mfu 4.24%
iter 19250: loss 4.2216, time 255.91ms, mfu 4.24%
iter 19260: loss 4.1037, time 255.41ms, mfu 4.25%
iter 19270: loss 4.4364, time 255.27ms, mfu 4.25%
iter 19280: loss 4.1448, time 255.17ms, mfu 4.25%
iter 19290: loss 4.3648, time 254.99ms, mfu 4.25%
iter 19300: loss 4.3172, time 255.74ms, mfu 4.26%
iter 19310: loss 4.2795, time 255.82ms, mfu 4.26%
iter 19320: loss 4.2750, time 255.50ms, mfu 4.26%
iter 19330: loss 4.5032, time 256.15ms, mfu 4.26%
iter 19340: loss 4.4497, time 255.42ms, mfu 4.26%
iter 19350: loss 4.2769, time 255.51ms, mfu 4.26%
iter 19360: loss 4.4926, time 255.20ms, mfu 4.26%
iter 19370: loss 4.5790, time 255.15ms, mfu 4.27%
iter 19380: loss 4.3915, time 255.99ms, mfu 4.27%
iter 19390: loss 4.1828, time 255.58ms, mfu 4.27%
iter 19400: loss 4.4957, time 255.32ms, mfu 4.27%
iter 19410: loss 4.3527, time 256.40ms, mfu 4.27%
iter 19420: loss 4.8269, time 255.69ms, mfu 4.27%
iter 19430: loss 4.9727, time 255.70ms, mfu 4.27%
iter 19440: loss 5.0682, time 255.66ms, mfu 4.27%
iter 19450: loss 5.2351, time 255.55ms, mfu 4.27%
iter 19460: loss 5.1513, time 255.64ms, mfu 4.27%
iter 19470: loss 4.9385, time 255.08ms, mfu 4.27%
iter 19480: loss 5.2074, time 255.10ms, mfu 4.27%
iter 19490: loss 5.0596, time 255.31ms, mfu 4.27%
step 19500: train loss 5.1402, val loss 5.1307
saving checkpoint to out-nano-gpt2-ReGLU
iter 19500: loss 5.0557, time 10953.85ms, mfu 3.85%
iter 19510: loss 7.3120, time 255.82ms, mfu 3.90%
iter 19520: loss 5.4206, time 255.39ms, mfu 3.93%
iter 19530: loss 5.1345, time 255.74ms, mfu 3.97%
iter 19540: loss 4.6570, time 255.40ms, mfu 4.00%
iter 19550: loss 4.7281, time 256.14ms, mfu 4.02%
iter 19560: loss 4.9399, time 255.57ms, mfu 4.05%
iter 19570: loss 4.7644, time 254.99ms, mfu 4.07%
iter 19580: loss 4.9440, time 255.49ms, mfu 4.09%
iter 19590: loss 5.0051, time 255.04ms, mfu 4.11%
iter 19600: loss 5.1675, time 255.27ms, mfu 4.13%
iter 19610: loss 5.0720, time 255.45ms, mfu 4.14%
iter 19620: loss 5.0190, time 256.41ms, mfu 4.15%
iter 19630: loss 4.9776, time 255.43ms, mfu 4.17%
iter 19640: loss 5.0987, time 255.71ms, mfu 4.18%
iter 19650: loss 4.9121, time 254.93ms, mfu 4.19%
iter 19660: loss 5.4611, time 255.88ms, mfu 4.20%
iter 19670: loss 5.0129, time 255.91ms, mfu 4.20%
iter 19680: loss 5.3482, time 255.95ms, mfu 4.21%
iter 19690: loss 5.2449, time 255.41ms, mfu 4.22%
iter 19700: loss 5.0924, time 255.26ms, mfu 4.22%
iter 19710: loss 6.8387, time 255.12ms, mfu 4.23%
iter 19720: loss 7.3937, time 256.00ms, mfu 4.23%
iter 19730: loss 6.1711, time 255.19ms, mfu 4.24%
iter 19740: loss 6.0402, time 256.09ms, mfu 4.24%
iter 19750: loss 5.5247, time 255.60ms, mfu 4.24%
iter 19760: loss 5.3207, time 255.31ms, mfu 4.25%
iter 19770: loss 5.1038, time 255.23ms, mfu 4.25%
iter 19780: loss 5.3235, time 255.17ms, mfu 4.25%
iter 19790: loss 5.4978, time 255.10ms, mfu 4.25%
iter 19800: loss 6.4490, time 255.43ms, mfu 4.26%
iter 19810: loss 6.1920, time 255.95ms, mfu 4.26%
iter 19820: loss 5.4978, time 255.24ms, mfu 4.26%
iter 19830: loss 5.2175, time 255.37ms, mfu 4.26%
iter 19840: loss 5.4274, time 255.28ms, mfu 4.26%
iter 19850: loss 5.8023, time 255.25ms, mfu 4.26%
iter 19860: loss 5.4517, time 256.04ms, mfu 4.26%
iter 19870: loss 5.4916, time 255.80ms, mfu 4.27%
iter 19880: loss 5.4808, time 255.28ms, mfu 4.27%
iter 19890: loss 5.1841, time 255.88ms, mfu 4.27%
iter 19900: loss 5.0186, time 255.65ms, mfu 4.27%
iter 19910: loss 4.8073, time 255.93ms, mfu 4.27%
iter 19920: loss 5.0298, time 255.97ms, mfu 4.27%
iter 19930: loss 5.3876, time 254.84ms, mfu 4.27%
iter 19940: loss 6.6957, time 255.39ms, mfu 4.27%
iter 19950: loss 7.1438, time 255.31ms, mfu 4.27%
iter 19960: loss 6.0318, time 254.87ms, mfu 4.27%
iter 19970: loss 5.7087, time 255.73ms, mfu 4.27%
iter 19980: loss 5.6270, time 255.77ms, mfu 4.27%
iter 19990: loss 5.7569, time 255.53ms, mfu 4.27%
step 20000: train loss 5.5019, val loss 5.4896
saving checkpoint to out-nano-gpt2-ReGLU
iter 20000: loss 5.6239, time 11023.58ms, mfu 3.85%
iter 20010: loss 5.4247, time 255.11ms, mfu 3.90%
iter 20020: loss 5.2148, time 255.51ms, mfu 3.93%
iter 20030: loss 5.7000, time 255.39ms, mfu 3.97%
iter 20040: loss 5.7692, time 255.49ms, mfu 4.00%
iter 20050: loss 5.2837, time 255.59ms, mfu 4.03%
iter 20060: loss 5.2887, time 255.58ms, mfu 4.05%
iter 20070: loss 5.1970, time 255.38ms, mfu 4.07%
iter 20080: loss 5.5356, time 255.24ms, mfu 4.09%
iter 20090: loss 5.2020, time 255.22ms, mfu 4.11%
iter 20100: loss 5.3952, time 255.58ms, mfu 4.13%
iter 20110: loss 5.1495, time 256.39ms, mfu 4.14%
iter 20120: loss 5.6248, time 255.28ms, mfu 4.16%
iter 20130: loss 5.5920, time 255.77ms, mfu 4.17%
iter 20140: loss 5.4798, time 255.51ms, mfu 4.18%
iter 20150: loss 5.7748, time 254.93ms, mfu 4.19%
iter 20160: loss 5.6029, time 255.58ms, mfu 4.20%
iter 20170: loss 5.7014, time 255.90ms, mfu 4.20%
iter 20180: loss 5.4844, time 255.93ms, mfu 4.21%
iter 20190: loss 5.7845, time 255.34ms, mfu 4.22%
iter 20200: loss 5.5394, time 255.88ms, mfu 4.22%
iter 20210: loss 5.8209, time 256.36ms, mfu 4.23%
iter 20220: loss 5.8657, time 256.68ms, mfu 4.23%
iter 20230: loss 5.6411, time 255.12ms, mfu 4.23%
iter 20240: loss 5.8386, time 255.89ms, mfu 4.24%
iter 20250: loss 5.9893, time 255.22ms, mfu 4.24%
iter 20260: loss 5.8163, time 255.40ms, mfu 4.24%
iter 20270: loss 5.8124, time 255.70ms, mfu 4.25%
iter 20280: loss 8.0407, time 255.28ms, mfu 4.25%
iter 20290: loss 7.4580, time 255.84ms, mfu 4.25%
iter 20300: loss 7.4450, time 255.10ms, mfu 4.25%
iter 20310: loss 6.6570, time 255.40ms, mfu 4.26%
iter 20320: loss 6.2706, time 255.09ms, mfu 4.26%
iter 20330: loss 6.1875, time 255.46ms, mfu 4.26%
iter 20340: loss 5.9525, time 256.29ms, mfu 4.26%
iter 20350: loss 5.9086, time 255.19ms, mfu 4.26%
iter 20360: loss 6.0158, time 255.18ms, mfu 4.26%
iter 20370: loss 6.2547, time 254.75ms, mfu 4.27%
iter 20380: loss 6.7427, time 255.19ms, mfu 4.27%
iter 20390: loss 6.1565, time 256.26ms, mfu 4.27%
iter 20400: loss 5.8115, time 255.41ms, mfu 4.27%
iter 20410: loss 5.9726, time 255.83ms, mfu 4.27%
iter 20420: loss 5.9378, time 255.54ms, mfu 4.27%
iter 20430: loss 6.2873, time 255.38ms, mfu 4.27%
iter 20440: loss 6.1934, time 255.13ms, mfu 4.27%
iter 20450: loss 6.1430, time 256.44ms, mfu 4.27%
iter 20460: loss 6.2828, time 255.53ms, mfu 4.27%
iter 20470: loss 6.0659, time 255.49ms, mfu 4.27%
iter 20480: loss 6.1997, time 255.19ms, mfu 4.27%
iter 20490: loss 6.0542, time 254.93ms, mfu 4.27%
step 20500: train loss 5.8848, val loss 5.9073
saving checkpoint to out-nano-gpt2-ReGLU
iter 20500: loss 6.0145, time 10943.19ms, mfu 3.85%
iter 20510: loss 6.2261, time 255.44ms, mfu 3.90%
iter 20520: loss 6.8412, time 256.02ms, mfu 3.93%
iter 20530: loss 6.2911, time 255.79ms, mfu 3.97%
iter 20540: loss 6.0417, time 255.39ms, mfu 4.00%
iter 20550: loss 6.0231, time 255.20ms, mfu 4.03%
iter 20560: loss 6.2840, time 255.64ms, mfu 4.05%
iter 20570: loss 6.6613, time 255.62ms, mfu 4.07%
iter 20580: loss 7.3305, time 255.53ms, mfu 4.09%
iter 20590: loss 6.0562, time 256.76ms, mfu 4.11%
iter 20600: loss 6.3181, time 255.21ms, mfu 4.13%
iter 20610: loss 6.2942, time 255.45ms, mfu 4.14%
iter 20620: loss 5.7320, time 255.44ms, mfu 4.15%
iter 20630: loss 5.8715, time 255.27ms, mfu 4.17%
iter 20640: loss 5.7517, time 255.48ms, mfu 4.18%
iter 20650: loss 6.0708, time 256.39ms, mfu 4.19%
iter 20660: loss 5.8178, time 255.55ms, mfu 4.19%
Overriding config with ./config/train_nano_gpt2.py:
init_from = 'resume'

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500
eval_iters = 200 # 用于测试的batch数量
log_interval = 10

always_save_checkpoint = False

wandb_log = False
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
# 每次更新使用大约16k tokens
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 3e-4
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 3e-5 # learning_rate / 10 usually

warmup_iters = 100

tokens per iteration will be: 16,384
Resuming training from out-nano-gpt2-ReGLU
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
step 20500: train loss 5.8879, val loss 5.9016
saving checkpoint to out-nano-gpt2-ReGLU
iter 20500: loss 5.9055, time 18975.82ms, mfu -100.00%
iter 20510: loss 5.8865, time 255.11ms, mfu 4.28%
iter 20520: loss 5.6810, time 255.25ms, mfu 4.28%
iter 20530: loss 5.4076, time 255.13ms, mfu 4.28%
iter 20540: loss 5.3873, time 254.72ms, mfu 4.28%
iter 20550: loss 5.5461, time 254.85ms, mfu 4.28%
iter 20560: loss 5.9018, time 254.99ms, mfu 4.28%
iter 20570: loss 5.5932, time 254.90ms, mfu 4.28%
iter 20580: loss 5.5057, time 254.82ms, mfu 4.28%
iter 20590: loss 5.5324, time 254.92ms, mfu 4.28%
iter 20600: loss 5.7232, time 255.41ms, mfu 4.28%
iter 20610: loss 5.4387, time 254.65ms, mfu 4.28%
iter 20620: loss 5.4900, time 255.60ms, mfu 4.28%
iter 20630: loss 5.7301, time 254.89ms, mfu 4.28%
iter 20640: loss 5.4405, time 255.51ms, mfu 4.28%
iter 20650: loss 5.5666, time 255.69ms, mfu 4.28%
iter 20660: loss 5.3884, time 255.56ms, mfu 4.28%
iter 20670: loss 5.5921, time 254.91ms, mfu 4.28%
iter 20680: loss 5.4513, time 255.28ms, mfu 4.28%
iter 20690: loss 5.3939, time 254.86ms, mfu 4.28%
iter 20700: loss 5.8535, time 255.29ms, mfu 4.28%
iter 20710: loss 5.4742, time 255.04ms, mfu 4.28%
iter 20720: loss 5.5942, time 254.77ms, mfu 4.28%
iter 20730: loss 5.5812, time 255.49ms, mfu 4.28%
iter 20740: loss 5.2481, time 255.40ms, mfu 4.28%
iter 20750: loss 5.7122, time 255.15ms, mfu 4.28%
iter 20760: loss 5.2126, time 254.90ms, mfu 4.28%
iter 20770: loss 5.2940, time 255.68ms, mfu 4.28%
iter 20780: loss 5.7059, time 255.21ms, mfu 4.28%
iter 20790: loss 5.1900, time 255.25ms, mfu 4.28%
iter 20800: loss 5.4158, time 255.05ms, mfu 4.28%
iter 20810: loss 5.6667, time 255.91ms, mfu 4.28%
iter 20820: loss 5.2505, time 255.56ms, mfu 4.28%
iter 20830: loss 5.7632, time 254.73ms, mfu 4.28%
iter 20840: loss 5.1289, time 254.80ms, mfu 4.28%
iter 20850: loss 5.2204, time 256.14ms, mfu 4.28%
iter 20860: loss 5.4469, time 255.35ms, mfu 4.28%
iter 20870: loss 5.4755, time 255.01ms, mfu 4.28%
iter 20880: loss 5.4618, time 255.08ms, mfu 4.28%
iter 20890: loss 5.5670, time 255.65ms, mfu 4.28%
iter 20900: loss 5.6377, time 255.07ms, mfu 4.28%
iter 20910: loss 5.4248, time 255.14ms, mfu 4.28%
iter 20920: loss 5.1888, time 255.32ms, mfu 4.28%
iter 20930: loss 5.9557, time 255.60ms, mfu 4.28%
iter 20940: loss 5.3083, time 255.97ms, mfu 4.28%
iter 20950: loss 5.2683, time 255.03ms, mfu 4.28%
iter 20960: loss 5.2730, time 255.11ms, mfu 4.28%
iter 20970: loss 5.2983, time 255.31ms, mfu 4.28%
iter 20980: loss 5.1401, time 255.35ms, mfu 4.28%
iter 20990: loss 5.4606, time 255.27ms, mfu 4.28%
step 21000: train loss 6.0758, val loss 6.0781
iter 21000: loss 5.8484, time 10557.80ms, mfu 3.86%
iter 21010: loss 5.7371, time 255.01ms, mfu 3.90%
iter 21020: loss 5.5041, time 255.43ms, mfu 3.94%
iter 21030: loss 5.2315, time 255.48ms, mfu 3.97%
iter 21040: loss 5.5355, time 255.91ms, mfu 4.00%
iter 21050: loss 5.1985, time 255.48ms, mfu 4.03%
iter 21060: loss 5.7970, time 255.23ms, mfu 4.05%
iter 21070: loss 5.4177, time 255.21ms, mfu 4.08%
iter 21080: loss 5.3383, time 255.22ms, mfu 4.10%
iter 21090: loss 5.6505, time 256.03ms, mfu 4.11%
iter 21100: loss 5.7184, time 255.47ms, mfu 4.13%
iter 21110: loss 5.7820, time 255.66ms, mfu 4.14%
iter 21120: loss 5.0139, time 255.15ms, mfu 4.16%
iter 21130: loss 5.1913, time 255.06ms, mfu 4.17%
iter 21140: loss 5.0277, time 255.07ms, mfu 4.18%
iter 21150: loss 5.5248, time 256.11ms, mfu 4.19%
iter 21160: loss 5.2426, time 255.34ms, mfu 4.20%
iter 21170: loss 5.2511, time 255.87ms, mfu 4.20%
iter 21180: loss 5.1340, time 255.22ms, mfu 4.21%
iter 21190: loss 5.4764, time 255.28ms, mfu 4.22%
iter 21200: loss 5.7861, time 255.20ms, mfu 4.22%
iter 21210: loss 5.5870, time 256.81ms, mfu 4.23%
iter 21220: loss 5.4072, time 255.20ms, mfu 4.23%
iter 21230: loss 5.1604, time 255.99ms, mfu 4.24%
iter 21240: loss 5.3987, time 255.18ms, mfu 4.24%
iter 21250: loss 5.4698, time 255.60ms, mfu 4.24%
iter 21260: loss 5.1545, time 255.55ms, mfu 4.25%
iter 21270: loss 5.2433, time 256.00ms, mfu 4.25%
iter 21280: loss 5.1859, time 255.66ms, mfu 4.25%
iter 21290: loss 5.2699, time 255.37ms, mfu 4.25%
iter 21300: loss 5.5104, time 255.20ms, mfu 4.26%
iter 21310: loss 5.2777, time 255.66ms, mfu 4.26%
iter 21320: loss 5.7796, time 255.58ms, mfu 4.26%
iter 21330: loss 5.2953, time 255.53ms, mfu 4.26%
iter 21340: loss 5.4094, time 255.72ms, mfu 4.26%
iter 21350: loss 5.2844, time 254.79ms, mfu 4.26%
iter 21360: loss 5.7620, time 255.64ms, mfu 4.26%
iter 21370: loss 5.7042, time 255.51ms, mfu 4.27%
iter 21380: loss 5.5663, time 255.90ms, mfu 4.27%
iter 21390: loss 5.7546, time 255.77ms, mfu 4.27%
iter 21400: loss 5.2716, time 256.12ms, mfu 4.27%
iter 21410: loss 5.6274, time 255.12ms, mfu 4.27%
iter 21420: loss 5.3934, time 256.01ms, mfu 4.27%
iter 21430: loss 5.5756, time 255.93ms, mfu 4.27%
iter 21440: loss 6.1123, time 255.98ms, mfu 4.27%
iter 21450: loss 5.7831, time 255.90ms, mfu 4.27%
iter 21460: loss 5.4982, time 256.61ms, mfu 4.27%
iter 21470: loss 5.1858, time 255.37ms, mfu 4.27%
iter 21480: loss 5.4407, time 255.30ms, mfu 4.27%
iter 21490: loss 5.3074, time 255.65ms, mfu 4.27%
step 21500: train loss 5.3490, val loss 5.3487
saving checkpoint to out-nano-gpt2-ReGLU
iter 21500: loss 5.2421, time 10924.45ms, mfu 3.85%
iter 21510: loss 5.1010, time 255.27ms, mfu 3.89%
iter 21520: loss 5.2435, time 255.27ms, mfu 3.93%
iter 21530: loss 5.2114, time 255.72ms, mfu 3.97%
iter 21540: loss 5.4166, time 256.19ms, mfu 4.00%
iter 21550: loss 5.2067, time 255.47ms, mfu 4.02%
iter 21560: loss 5.4444, time 255.12ms, mfu 4.05%
iter 21570: loss 5.8038, time 254.94ms, mfu 4.07%
iter 21580: loss 5.5428, time 255.31ms, mfu 4.09%
iter 21590: loss 5.4015, time 255.61ms, mfu 4.11%
iter 21600: loss 5.2904, time 255.43ms, mfu 4.13%
iter 21610: loss 5.1787, time 255.43ms, mfu 4.14%
iter 21620: loss 5.0481, time 254.90ms, mfu 4.16%
iter 21630: loss 5.1490, time 255.41ms, mfu 4.17%
iter 21640: loss 5.2150, time 255.37ms, mfu 4.18%
iter 21650: loss 5.3632, time 254.96ms, mfu 4.19%
iter 21660: loss 5.4482, time 256.02ms, mfu 4.20%
iter 21670: loss 5.3837, time 255.27ms, mfu 4.21%
iter 21680: loss 5.5781, time 255.57ms, mfu 4.21%
iter 21690: loss 5.4755, time 255.27ms, mfu 4.22%
iter 21700: loss 5.5939, time 255.68ms, mfu 4.22%
iter 21710: loss 5.6510, time 256.15ms, mfu 4.23%
iter 21720: loss 5.0699, time 255.23ms, mfu 4.23%
iter 21730: loss 5.2724, time 255.05ms, mfu 4.24%
iter 21740: loss 5.4473, time 255.12ms, mfu 4.24%
iter 21750: loss 5.3190, time 255.46ms, mfu 4.25%
iter 21760: loss 5.7122, time 255.33ms, mfu 4.25%
iter 21770: loss 5.3924, time 255.47ms, mfu 4.25%
iter 21780: loss 5.2318, time 255.17ms, mfu 4.25%
iter 21790: loss 5.2284, time 255.00ms, mfu 4.26%
iter 21800: loss 5.3319, time 255.68ms, mfu 4.26%
iter 21810: loss 5.3471, time 255.55ms, mfu 4.26%
iter 21820: loss 5.5645, time 255.88ms, mfu 4.26%
iter 21830: loss 5.3427, time 255.05ms, mfu 4.26%
iter 21840: loss 5.1213, time 255.50ms, mfu 4.26%
iter 21850: loss 5.6006, time 255.21ms, mfu 4.27%
iter 21860: loss 5.4502, time 255.82ms, mfu 4.27%
iter 21870: loss 5.2832, time 255.54ms, mfu 4.27%
iter 21880: loss 6.2107, time 255.58ms, mfu 4.27%
iter 21890: loss 5.5853, time 256.79ms, mfu 4.27%
iter 21900: loss 5.4678, time 254.94ms, mfu 4.27%
iter 21910: loss 5.3559, time 256.77ms, mfu 4.27%
iter 21920: loss 5.5539, time 255.47ms, mfu 4.27%
iter 21930: loss 5.4388, time 255.83ms, mfu 4.27%
iter 21940: loss 5.3183, time 256.28ms, mfu 4.27%
iter 21950: loss 5.4879, time 255.77ms, mfu 4.27%
iter 21960: loss 5.5334, time 255.39ms, mfu 4.27%
iter 21970: loss 5.3817, time 254.73ms, mfu 4.27%
iter 21980: loss 5.6950, time 255.17ms, mfu 4.27%
iter 21990: loss 5.4290, time 255.64ms, mfu 4.27%
step 22000: train loss 5.6038, val loss 5.5943
iter 22000: loss 5.3704, time 10573.00ms, mfu 3.85%
iter 22010: loss 5.3487, time 255.39ms, mfu 3.90%
iter 22020: loss 5.2595, time 255.33ms, mfu 3.93%
iter 22030: loss 5.3695, time 255.18ms, mfu 3.97%
iter 22040: loss 5.7422, time 255.62ms, mfu 4.00%
iter 22050: loss 5.2580, time 255.79ms, mfu 4.03%
iter 22060: loss 5.2785, time 255.83ms, mfu 4.05%
iter 22070: loss 5.3498, time 255.02ms, mfu 4.07%
iter 22080: loss 5.4632, time 255.39ms, mfu 4.09%
iter 22090: loss 6.8945, time 255.39ms, mfu 4.11%
iter 22100: loss 6.8447, time 256.14ms, mfu 4.13%
iter 22110: loss 6.1271, time 255.96ms, mfu 4.14%
iter 22120: loss 6.3142, time 255.44ms, mfu 4.15%
iter 22130: loss 5.3933, time 255.85ms, mfu 4.17%
iter 22140: loss 5.0426, time 255.00ms, mfu 4.18%
iter 22150: loss 5.9087, time 255.80ms, mfu 4.19%
iter 22160: loss 6.3435, time 255.74ms, mfu 4.19%
iter 22170: loss 5.4674, time 255.72ms, mfu 4.20%
iter 22180: loss 5.2758, time 255.49ms, mfu 4.21%
iter 22190: loss 5.4056, time 255.35ms, mfu 4.22%
iter 22200: loss 6.3019, time 255.27ms, mfu 4.22%
iter 22210: loss 5.6350, time 255.61ms, mfu 4.23%
iter 22220: loss 5.3838, time 255.14ms, mfu 4.23%
iter 22230: loss 5.3509, time 255.46ms, mfu 4.24%
iter 22240: loss 5.8604, time 255.77ms, mfu 4.24%
iter 22250: loss 5.6516, time 255.66ms, mfu 4.24%
iter 22260: loss 5.2715, time 255.03ms, mfu 4.25%
iter 22270: loss 5.1643, time 255.85ms, mfu 4.25%
