Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BiLinReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 38, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 9950: loss 4.0273, time 74.47ms, mfu 14.67%
iter 9960: loss 4.0665, time 74.49ms, mfu 14.67%
iter 9970: loss 4.0475, time 74.48ms, mfu 14.67%
iter 9980: loss 4.3216, time 74.52ms, mfu 14.67%
iter 9990: loss 4.2795, time 74.46ms, mfu 14.67%
0.010478973388671875
0.47661590576171875
0.5355415344238281
0.478424072265625
0.4648628234863281
0.4804420471191406
step 10000: train loss 4.1970, val loss 4.2000
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 10000: loss 4.0171, time 17568.30ms, mfu 13.21%
iter 10010: loss 4.3761, time 74.54ms, mfu 13.36%
iter 10020: loss 4.2588, time 74.52ms, mfu 13.49%
iter 10030: loss 4.3885, time 74.57ms, mfu 13.61%
iter 10040: loss 4.2336, time 74.53ms, mfu 13.71%
iter 10050: loss 4.1210, time 74.51ms, mfu 13.81%
iter 10060: loss 4.2663, time 74.52ms, mfu 13.89%
iter 10070: loss 4.2468, time 74.51ms, mfu 13.97%
iter 10080: loss 4.2759, time 74.51ms, mfu 14.04%
iter 10090: loss 4.3146, time 74.53ms, mfu 14.10%
iter 10100: loss 4.1821, time 74.52ms, mfu 14.16%
iter 10110: loss 4.2621, time 74.55ms, mfu 14.21%
iter 10120: loss 4.0733, time 74.53ms, mfu 14.26%
iter 10130: loss 4.2401, time 74.51ms, mfu 14.30%
iter 10140: loss 4.1973, time 74.49ms, mfu 14.34%
iter 10150: loss 4.1171, time 74.53ms, mfu 14.37%
iter 10160: loss 4.1899, time 74.48ms, mfu 14.40%
iter 10170: loss 4.2763, time 74.51ms, mfu 14.43%
iter 10180: loss 4.1942, time 74.53ms, mfu 14.45%
iter 10190: loss 4.1999, time 74.52ms, mfu 14.47%
iter 10200: loss 3.9869, time 74.47ms, mfu 14.49%
iter 10210: loss 4.1732, time 74.56ms, mfu 14.51%
iter 10220: loss 4.2252, time 74.48ms, mfu 14.53%
iter 10230: loss 4.2179, time 74.51ms, mfu 14.54%
iter 10240: loss 4.2007, time 74.48ms, mfu 14.55%
iter 10250: loss 4.2439, time 74.48ms, mfu 14.57%
iter 10260: loss 4.3296, time 74.50ms, mfu 14.58%
iter 10270: loss 4.3430, time 74.50ms, mfu 14.59%
iter 10280: loss 4.1676, time 74.48ms, mfu 14.60%
iter 10290: loss 4.2217, time 74.52ms, mfu 14.60%
iter 10300: loss 4.1729, time 74.53ms, mfu 14.61%
iter 10310: loss 4.1560, time 74.53ms, mfu 14.62%
iter 10320: loss 4.2819, time 74.49ms, mfu 14.62%
iter 10330: loss 4.3497, time 74.48ms, mfu 14.63%
iter 10340: loss 4.1645, time 74.51ms, mfu 14.63%
iter 10350: loss 4.2273, time 74.53ms, mfu 14.63%
iter 10360: loss 4.2572, time 74.52ms, mfu 14.64%
iter 10370: loss 4.1061, time 74.54ms, mfu 14.64%
iter 10380: loss 4.0459, time 74.49ms, mfu 14.64%
iter 10390: loss 4.2974, time 74.56ms, mfu 14.65%
iter 10400: loss 4.1003, time 74.53ms, mfu 14.65%
iter 10410: loss 4.3397, time 74.51ms, mfu 14.65%
iter 10420: loss 4.2414, time 74.54ms, mfu 14.65%
iter 10430: loss 4.2657, time 74.49ms, mfu 14.65%
iter 10440: loss 4.3176, time 74.48ms, mfu 14.66%
iter 10450: loss 4.1926, time 74.54ms, mfu 14.66%
iter 10460: loss 4.2124, time 74.57ms, mfu 14.66%
iter 10470: loss 4.2689, time 74.52ms, mfu 14.66%
iter 10480: loss 4.3083, time 74.53ms, mfu 14.66%
iter 10490: loss 4.2393, time 74.54ms, mfu 14.66%
iter 10500: loss 4.3302, time 74.49ms, mfu 14.66%
iter 10510: loss 4.1508, time 74.52ms, mfu 14.66%
iter 10520: loss 4.3233, time 74.55ms, mfu 14.66%
iter 10530: loss 4.0996, time 74.51ms, mfu 14.66%
iter 10540: loss 4.3168, time 74.48ms, mfu 14.66%
iter 10550: loss 4.3099, time 74.49ms, mfu 14.67%
iter 10560: loss 4.2336, time 74.51ms, mfu 14.67%
iter 10570: loss 4.1264, time 74.51ms, mfu 14.67%
iter 10580: loss 4.0426, time 74.47ms, mfu 14.67%
iter 10590: loss 4.1960, time 74.52ms, mfu 14.67%
iter 10600: loss 4.3505, time 74.52ms, mfu 14.67%
iter 10610: loss 4.1139, time 74.53ms, mfu 14.67%
iter 10620: loss 4.3248, time 74.53ms, mfu 14.67%
iter 10630: loss 4.1492, time 74.47ms, mfu 14.67%
iter 10640: loss 4.2484, time 74.44ms, mfu 14.67%
iter 10650: loss 4.1540, time 74.46ms, mfu 14.67%
iter 10660: loss 4.2122, time 74.53ms, mfu 14.67%
iter 10670: loss 4.0883, time 74.48ms, mfu 14.67%
iter 10680: loss 4.0453, time 74.49ms, mfu 14.67%
iter 10690: loss 4.3756, time 74.53ms, mfu 14.67%
iter 10700: loss 4.3822, time 74.49ms, mfu 14.67%
iter 10710: loss 4.0831, time 74.53ms, mfu 14.67%
iter 10720: loss 4.2248, time 74.52ms, mfu 14.67%
iter 10730: loss 4.1411, time 74.49ms, mfu 14.67%
iter 10740: loss 4.1903, time 74.53ms, mfu 14.67%
iter 10750: loss 4.3000, time 74.51ms, mfu 14.67%
iter 10760: loss 4.0381, time 74.50ms, mfu 14.67%
iter 10770: loss 4.1787, time 74.53ms, mfu 14.67%
iter 10780: loss 4.2359, time 74.46ms, mfu 14.67%
iter 10790: loss 4.2696, time 74.51ms, mfu 14.67%
iter 10800: loss 3.9056, time 74.50ms, mfu 14.67%
iter 10810: loss 4.2644, time 74.57ms, mfu 14.67%
iter 10820: loss 4.1240, time 74.49ms, mfu 14.67%
iter 10830: loss 4.1157, time 74.52ms, mfu 14.67%
iter 10840: loss 4.1972, time 74.47ms, mfu 14.67%
iter 10850: loss 4.1910, time 74.53ms, mfu 14.67%
iter 10860: loss 4.1231, time 74.55ms, mfu 14.67%
iter 10870: loss 4.1708, time 74.53ms, mfu 14.67%
iter 10880: loss 4.2193, time 74.51ms, mfu 14.67%
iter 10890: loss 4.3372, time 74.46ms, mfu 14.67%
iter 10900: loss 3.9896, time 74.45ms, mfu 14.67%
iter 10910: loss 4.2575, time 74.50ms, mfu 14.67%
iter 10920: loss 4.0574, time 74.50ms, mfu 14.67%
iter 10930: loss 4.1937, time 74.51ms, mfu 14.67%
iter 10940: loss 4.1201, time 74.53ms, mfu 14.67%
iter 10950: loss 4.3073, time 74.52ms, mfu 14.67%
iter 10960: loss 4.2360, time 74.51ms, mfu 14.67%
iter 10970: loss 4.1156, time 74.49ms, mfu 14.67%
iter 10980: loss 4.0830, time 74.53ms, mfu 14.67%
iter 10990: loss 4.3069, time 74.51ms, mfu 14.67%
0.024749755859375
0.8297042846679688
0.8424034118652344
0.7983970642089844
0.7422676086425781
0.7933502197265625
step 11000: train loss 4.1917, val loss 4.1994
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 11000: loss 4.3582, time 17570.37ms, mfu 13.21%
iter 11010: loss 4.2348, time 74.54ms, mfu 13.36%
iter 11020: loss 4.1268, time 74.55ms, mfu 13.49%
iter 11030: loss 4.2545, time 74.49ms, mfu 13.61%
iter 11040: loss 3.9585, time 74.52ms, mfu 13.71%
iter 11050: loss 4.1545, time 74.52ms, mfu 13.81%
iter 11060: loss 4.1777, time 74.51ms, mfu 13.89%
iter 11070: loss 4.0450, time 74.50ms, mfu 13.97%
iter 11080: loss 4.1357, time 74.52ms, mfu 14.04%
iter 11090: loss 4.2047, time 74.53ms, mfu 14.10%
iter 11100: loss 4.3250, time 74.49ms, mfu 14.16%
iter 11110: loss 4.2546, time 74.49ms, mfu 14.21%
iter 11120: loss 4.2984, time 74.56ms, mfu 14.26%
iter 11130: loss 4.1351, time 74.51ms, mfu 14.30%
iter 11140: loss 4.2474, time 74.52ms, mfu 14.34%
iter 11150: loss 4.1547, time 74.49ms, mfu 14.37%
iter 11160: loss 4.3009, time 74.50ms, mfu 14.40%
iter 11170: loss 4.1685, time 74.52ms, mfu 14.43%
iter 11180: loss 4.1323, time 74.59ms, mfu 14.45%
iter 11190: loss 4.2846, time 74.48ms, mfu 14.47%
iter 11200: loss 4.1442, time 74.48ms, mfu 14.49%
iter 11210: loss 4.3704, time 74.53ms, mfu 14.51%
iter 11220: loss 4.1849, time 74.50ms, mfu 14.53%
iter 11230: loss 4.2068, time 74.50ms, mfu 14.54%
iter 11240: loss 4.2270, time 74.50ms, mfu 14.55%
iter 11250: loss 4.2448, time 74.53ms, mfu 14.57%
iter 11260: loss 4.2551, time 74.53ms, mfu 14.58%
iter 11270: loss 4.0365, time 74.53ms, mfu 14.58%
iter 11280: loss 4.2687, time 74.51ms, mfu 14.59%
iter 11290: loss 4.1515, time 74.53ms, mfu 14.60%
iter 11300: loss 4.2421, time 74.47ms, mfu 14.61%
iter 11310: loss 4.3617, time 74.51ms, mfu 14.61%
iter 11320: loss 4.1507, time 74.49ms, mfu 14.62%
iter 11330: loss 4.2803, time 74.51ms, mfu 14.63%
iter 11340: loss 4.1457, time 74.51ms, mfu 14.63%
iter 11350: loss 4.0520, time 74.49ms, mfu 14.63%
iter 11360: loss 4.1040, time 74.55ms, mfu 14.64%
iter 11370: loss 4.2949, time 74.53ms, mfu 14.64%
iter 11380: loss 4.3423, time 74.54ms, mfu 14.64%
iter 11390: loss 4.2877, time 74.57ms, mfu 14.64%
iter 11400: loss 4.1784, time 74.52ms, mfu 14.65%
iter 11410: loss 4.1876, time 74.51ms, mfu 14.65%
iter 11420: loss 4.2281, time 74.50ms, mfu 14.65%
iter 11430: loss 4.2993, time 74.51ms, mfu 14.65%
iter 11440: loss 4.1932, time 74.54ms, mfu 14.66%
iter 11450: loss 4.1647, time 74.52ms, mfu 14.66%
iter 11460: loss 4.3252, time 74.54ms, mfu 14.66%
iter 11470: loss 4.2507, time 74.52ms, mfu 14.66%
iter 11480: loss 4.0351, time 74.53ms, mfu 14.66%
iter 11490: loss 4.2027, time 74.53ms, mfu 14.66%
iter 11500: loss 4.1758, time 74.50ms, mfu 14.66%
iter 11510: loss 4.1404, time 74.51ms, mfu 14.66%
iter 11520: loss 4.2770, time 74.49ms, mfu 14.66%
iter 11530: loss 4.3688, time 74.52ms, mfu 14.66%
iter 11540: loss 4.1542, time 74.52ms, mfu 14.66%
iter 11550: loss 4.1784, time 74.52ms, mfu 14.67%
iter 11560: loss 4.1130, time 74.45ms, mfu 14.67%
iter 11570: loss 4.4223, time 74.50ms, mfu 14.67%
iter 11580: loss 4.1814, time 74.51ms, mfu 14.67%
iter 11590: loss 4.4849, time 74.50ms, mfu 14.67%
iter 11600: loss 4.2610, time 74.55ms, mfu 14.67%
iter 11610: loss 4.3043, time 74.50ms, mfu 14.67%
iter 11620: loss 4.1427, time 74.57ms, mfu 14.67%
iter 11630: loss 4.3855, time 74.50ms, mfu 14.67%
iter 11640: loss 4.2590, time 74.55ms, mfu 14.67%
iter 11650: loss 4.3249, time 74.51ms, mfu 14.67%
iter 11660: loss 4.2191, time 74.51ms, mfu 14.67%
iter 11670: loss 4.1421, time 74.49ms, mfu 14.67%
iter 11680: loss 4.2428, time 74.50ms, mfu 14.67%
iter 11690: loss 4.2073, time 74.50ms, mfu 14.67%
iter 11700: loss 4.1023, time 74.52ms, mfu 14.67%
iter 11710: loss 4.2496, time 74.55ms, mfu 14.67%
iter 11720: loss 4.2399, time 74.52ms, mfu 14.67%
iter 11730: loss 4.0840, time 74.49ms, mfu 14.67%
iter 11740: loss 4.2067, time 74.52ms, mfu 14.67%
iter 11750: loss 4.2829, time 74.50ms, mfu 14.67%
iter 11760: loss 4.1336, time 74.49ms, mfu 14.67%
iter 11770: loss 4.2051, time 74.51ms, mfu 14.67%
iter 11780: loss 4.1895, time 74.52ms, mfu 14.67%
iter 11790: loss 4.0892, time 74.51ms, mfu 14.67%
iter 11800: loss 4.0746, time 74.52ms, mfu 14.67%
iter 11810: loss 4.3922, time 74.53ms, mfu 14.67%
iter 11820: loss 4.0661, time 74.54ms, mfu 14.67%
iter 11830: loss 4.1930, time 74.47ms, mfu 14.67%
iter 11840: loss 4.1844, time 74.47ms, mfu 14.67%
iter 11850: loss 4.1397, time 74.54ms, mfu 14.67%
iter 11860: loss 4.1587, time 74.51ms, mfu 14.67%
iter 11870: loss 4.2515, time 74.50ms, mfu 14.67%
iter 11880: loss 4.1228, time 74.51ms, mfu 14.67%
iter 11890: loss 4.2486, time 74.53ms, mfu 14.67%
iter 11900: loss 4.2637, time 74.51ms, mfu 14.67%
iter 11910: loss 4.3133, time 74.49ms, mfu 14.67%
iter 11920: loss 4.3701, time 74.52ms, mfu 14.67%
iter 11930: loss 4.1977, time 74.49ms, mfu 14.67%
iter 11940: loss 4.1240, time 74.52ms, mfu 14.67%
iter 11950: loss 4.2156, time 74.50ms, mfu 14.67%
iter 11960: loss 4.1008, time 74.52ms, mfu 14.67%
iter 11970: loss 4.2637, time 74.51ms, mfu 14.67%
iter 11980: loss 4.2034, time 74.50ms, mfu 14.67%
iter 11990: loss 4.1660, time 74.50ms, mfu 14.67%
0.0243988037109375
0.8428688049316406
0.8470382690429688
0.7845497131347656
0.73162841796875
0.7848587036132812
step 12000: train loss 4.1668, val loss 4.1801
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 12000: loss 4.2171, time 17557.89ms, mfu 13.21%
iter 12010: loss 4.2249, time 74.51ms, mfu 13.36%
Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLinReGLU-2'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.98M
num decayed parameter tensors: 38, with 30,363,648 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
0.5179862976074219
0.46709442138671875
0.5363655090332031
0.5027313232421875
0.5165519714355469
0.5449256896972656
step 0: train loss 10.8482, val loss 10.8483
iter 0: loss 10.8556, time 694494.21ms, mfu -100.00%
Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLinReGLU-2'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.98M
num decayed parameter tensors: 38, with 30,363,648 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
0.5179862976074219
0.46709442138671875
0.5363655090332031
0.5027313232421875
0.5165519714355469
0.5449256896972656
step 0: train loss 10.8482, val loss 10.8483
iter 0: loss 10.8556, time 1055483.48ms, mfu -100.00%
iter 10: loss 10.1835, time 74.00ms, mfu 14.77%
iter 20: loss 9.5801, time 74.04ms, mfu 14.77%
iter 30: loss 8.6028, time 74.07ms, mfu 14.77%
iter 40: loss 7.7353, time 73.97ms, mfu 14.77%
iter 50: loss 7.3971, time 74.02ms, mfu 14.77%
iter 60: loss 7.3352, time 74.07ms, mfu 14.77%
iter 70: loss 7.2184, time 74.10ms, mfu 14.77%
iter 80: loss 6.9204, time 74.09ms, mfu 14.77%
iter 90: loss 6.7933, time 74.08ms, mfu 14.77%
iter 100: loss 6.7148, time 74.10ms, mfu 14.76%
iter 110: loss 6.6623, time 74.08ms, mfu 14.76%
iter 120: loss 6.5452, time 74.11ms, mfu 14.76%
iter 130: loss 6.5164, time 74.12ms, mfu 14.76%
iter 140: loss 6.2710, time 74.09ms, mfu 14.76%
iter 150: loss 6.6525, time 74.10ms, mfu 14.76%
iter 160: loss 6.3885, time 74.12ms, mfu 14.76%
iter 170: loss 6.2683, time 74.10ms, mfu 14.76%
iter 180: loss 6.3134, time 74.15ms, mfu 14.76%
iter 190: loss 6.2921, time 74.14ms, mfu 14.75%
iter 200: loss 6.5558, time 74.12ms, mfu 14.75%
iter 210: loss 6.1807, time 74.16ms, mfu 14.75%
iter 220: loss 6.2529, time 74.14ms, mfu 14.75%
iter 230: loss 6.2111, time 74.20ms, mfu 14.75%
iter 240: loss 6.1491, time 74.15ms, mfu 14.75%
iter 250: loss 6.4007, time 74.13ms, mfu 14.75%
iter 260: loss 6.6377, time 74.16ms, mfu 14.75%
iter 270: loss 6.2397, time 74.18ms, mfu 14.75%
iter 280: loss 6.4355, time 74.16ms, mfu 14.75%
iter 290: loss 6.1917, time 74.15ms, mfu 14.75%
iter 300: loss 6.0139, time 74.17ms, mfu 14.74%
iter 310: loss 6.3258, time 74.18ms, mfu 14.74%
iter 320: loss 6.1935, time 74.17ms, mfu 14.74%
iter 330: loss 6.1565, time 74.13ms, mfu 14.74%
iter 340: loss 5.9370, time 74.18ms, mfu 14.74%
iter 350: loss 5.9844, time 74.15ms, mfu 14.74%
iter 360: loss 5.9588, time 74.11ms, mfu 14.74%
iter 370: loss 6.2184, time 74.16ms, mfu 14.74%
iter 380: loss 5.9385, time 74.16ms, mfu 14.74%
iter 390: loss 6.0280, time 74.14ms, mfu 14.74%
iter 400: loss 6.1157, time 74.16ms, mfu 14.74%
iter 410: loss 6.1009, time 74.21ms, mfu 14.74%
iter 420: loss 6.0534, time 74.23ms, mfu 14.74%
iter 430: loss 6.1347, time 74.19ms, mfu 14.74%
iter 440: loss 6.0080, time 74.17ms, mfu 14.74%
iter 450: loss 5.8101, time 74.17ms, mfu 14.74%
iter 460: loss 6.0592, time 74.17ms, mfu 14.74%
iter 470: loss 6.3842, time 74.20ms, mfu 14.74%
iter 480: loss 6.0154, time 74.20ms, mfu 14.74%
iter 490: loss 5.9191, time 74.27ms, mfu 14.74%
iter 500: loss 5.7694, time 74.29ms, mfu 14.73%
iter 510: loss 5.9271, time 74.25ms, mfu 14.73%
iter 520: loss 6.0838, time 74.26ms, mfu 14.73%
iter 530: loss 6.0015, time 74.29ms, mfu 14.73%
iter 540: loss 5.8108, time 74.27ms, mfu 14.73%
iter 550: loss 5.8370, time 74.29ms, mfu 14.73%
iter 560: loss 5.9610, time 74.28ms, mfu 14.73%
iter 570: loss 5.9642, time 74.24ms, mfu 14.73%
iter 580: loss 5.5961, time 74.30ms, mfu 14.72%
iter 590: loss 5.7061, time 74.29ms, mfu 14.72%
iter 600: loss 5.7331, time 74.30ms, mfu 14.72%
iter 610: loss 5.8333, time 74.28ms, mfu 14.72%
iter 620: loss 5.7345, time 74.29ms, mfu 14.72%
iter 630: loss 5.6517, time 74.31ms, mfu 14.72%
iter 640: loss 5.7691, time 74.27ms, mfu 14.72%
iter 650: loss 5.6361, time 74.29ms, mfu 14.72%
iter 660: loss 5.9223, time 74.32ms, mfu 14.72%
iter 670: loss 5.7040, time 74.29ms, mfu 14.72%
iter 680: loss 5.8256, time 74.28ms, mfu 14.72%
iter 690: loss 5.6328, time 74.25ms, mfu 14.72%
iter 700: loss 5.8421, time 74.30ms, mfu 14.72%
iter 710: loss 5.7543, time 74.31ms, mfu 14.72%
iter 720: loss 5.8467, time 74.33ms, mfu 14.72%
iter 730: loss 5.6509, time 74.29ms, mfu 14.72%
iter 740: loss 5.7008, time 74.28ms, mfu 14.72%
iter 750: loss 5.6626, time 74.30ms, mfu 14.72%
iter 760: loss 5.5154, time 74.32ms, mfu 14.71%
iter 770: loss 5.6390, time 74.31ms, mfu 14.71%
iter 780: loss 5.7125, time 74.33ms, mfu 14.71%
iter 790: loss 5.6337, time 74.31ms, mfu 14.71%
iter 800: loss 5.5776, time 74.30ms, mfu 14.71%
iter 810: loss 5.6551, time 74.28ms, mfu 14.71%
iter 820: loss 5.5722, time 74.28ms, mfu 14.71%
iter 830: loss 5.6649, time 74.31ms, mfu 14.71%
iter 840: loss 5.8115, time 74.27ms, mfu 14.71%
iter 850: loss 5.6968, time 74.28ms, mfu 14.71%
iter 860: loss 5.5181, time 74.30ms, mfu 14.71%
iter 870: loss 5.6180, time 74.32ms, mfu 14.71%
iter 880: loss 5.7192, time 74.27ms, mfu 14.71%
iter 890: loss 5.6774, time 74.29ms, mfu 14.71%
iter 900: loss 5.4302, time 74.28ms, mfu 14.71%
iter 910: loss 5.6600, time 74.31ms, mfu 14.71%
iter 920: loss 5.6132, time 74.33ms, mfu 14.71%
iter 930: loss 5.6861, time 74.32ms, mfu 14.71%
iter 940: loss 5.3589, time 74.26ms, mfu 14.71%
iter 950: loss 5.6132, time 74.27ms, mfu 14.71%
iter 960: loss 5.7101, time 74.31ms, mfu 14.71%
iter 970: loss 5.6193, time 74.31ms, mfu 14.71%
iter 980: loss 5.5087, time 74.31ms, mfu 14.71%
iter 990: loss 5.5490, time 74.34ms, mfu 14.71%
0.9197578430175781
0.2691230773925781
0.22511672973632812
0.26212310791015625
0.2830390930175781
0.04471588134765625
step 1000: train loss 5.5687, val loss 5.5710
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 1000: loss 5.5749, time 17506.80ms, mfu 13.25%
iter 1010: loss 5.7342, time 74.32ms, mfu 13.39%
iter 1020: loss 5.7117, time 74.36ms, mfu 13.52%
iter 1030: loss 5.5562, time 74.40ms, mfu 13.64%
iter 1040: loss 5.3565, time 74.35ms, mfu 13.75%
iter 1050: loss 5.4229, time 74.35ms, mfu 13.84%
iter 1060: loss 5.4233, time 74.34ms, mfu 13.93%
iter 1070: loss 5.5206, time 74.31ms, mfu 14.01%
iter 1080: loss 5.6090, time 74.33ms, mfu 14.08%
iter 1090: loss 5.6152, time 74.34ms, mfu 14.14%
iter 1100: loss 5.6585, time 74.34ms, mfu 14.20%
iter 1110: loss 5.4381, time 74.39ms, mfu 14.25%
iter 1120: loss 5.5963, time 74.37ms, mfu 14.29%
iter 1130: loss 5.3176, time 74.33ms, mfu 14.33%
iter 1140: loss 5.4543, time 74.39ms, mfu 14.37%
iter 1150: loss 5.5462, time 74.30ms, mfu 14.40%
iter 1160: loss 5.6086, time 74.31ms, mfu 14.43%
iter 1170: loss 5.5065, time 74.36ms, mfu 14.46%
iter 1180: loss 5.3411, time 74.36ms, mfu 14.48%
iter 1190: loss 5.5564, time 74.37ms, mfu 14.51%
iter 1200: loss 5.2718, time 74.34ms, mfu 14.53%
iter 1210: loss 5.5206, time 74.34ms, mfu 14.54%
iter 1220: loss 5.3973, time 74.30ms, mfu 14.56%
iter 1230: loss 5.6450, time 74.35ms, mfu 14.57%
iter 1240: loss 5.7073, time 74.33ms, mfu 14.59%
iter 1250: loss 5.4561, time 74.35ms, mfu 14.60%
iter 1260: loss 5.3850, time 74.35ms, mfu 14.61%
iter 1270: loss 5.4630, time 74.36ms, mfu 14.62%
iter 1280: loss 5.3974, time 74.36ms, mfu 14.63%
iter 1290: loss 5.3746, time 74.34ms, mfu 14.63%
iter 1300: loss 5.3332, time 74.34ms, mfu 14.64%
iter 1310: loss 5.3786, time 74.35ms, mfu 14.65%
iter 1320: loss 5.5028, time 74.34ms, mfu 14.65%
iter 1330: loss 5.4449, time 74.38ms, mfu 14.66%
iter 1340: loss 5.4179, time 74.31ms, mfu 14.66%
iter 1350: loss 5.2839, time 74.34ms, mfu 14.67%
iter 1360: loss 5.4737, time 74.32ms, mfu 14.67%
iter 1370: loss 5.3443, time 74.35ms, mfu 14.67%
iter 1380: loss 5.3022, time 74.32ms, mfu 14.68%
iter 1390: loss 5.3601, time 74.37ms, mfu 14.68%
iter 1400: loss 5.3930, time 74.33ms, mfu 14.68%
iter 1410: loss 5.4154, time 74.35ms, mfu 14.68%
iter 1420: loss 5.4489, time 74.35ms, mfu 14.69%
iter 1430: loss 5.3345, time 74.35ms, mfu 14.69%
iter 1440: loss 5.2868, time 74.32ms, mfu 14.69%
iter 1450: loss 5.5155, time 74.33ms, mfu 14.69%
iter 1460: loss 5.4526, time 74.38ms, mfu 14.69%
iter 1470: loss 5.3102, time 74.36ms, mfu 14.69%
iter 1480: loss 5.5575, time 74.34ms, mfu 14.69%
iter 1490: loss 5.4506, time 74.36ms, mfu 14.69%
iter 1500: loss 5.2150, time 74.36ms, mfu 14.70%
iter 1510: loss 5.3930, time 74.30ms, mfu 14.70%
iter 1520: loss 5.2781, time 74.33ms, mfu 14.70%
iter 1530: loss 5.2829, time 74.40ms, mfu 14.70%
iter 1540: loss 5.3775, time 74.31ms, mfu 14.70%
iter 1550: loss 5.1677, time 74.36ms, mfu 14.70%
iter 1560: loss 5.2255, time 74.33ms, mfu 14.70%
iter 1570: loss 5.1278, time 74.36ms, mfu 14.70%
iter 1580: loss 5.4111, time 74.35ms, mfu 14.70%
